timestamp,visitorid,event,itemid,transactionid
1430625233949,152828,view,12868,
1430625238937,40325,view,46466,
1430625238999,183130,view,16513,
1430625243777,45207,view,32904,
1430625243934,53696,view,31802,
1430625244529,181414,view,2244,
1430625249149,189328,view,42751,
1430625251086,102623,view,25690,
1430625253200,4567,view,26198,
1430625257726,171019,view,7531,
1430625258153,28359,view,2915,
1430625258309,102623,view,25690,
1430625259543,2368,view,9250,
1430625261883,2368,view,3962,
1430625268236,80725,view,27483,
1430625275540,149590,view,35129,
1430625285818,117425,view,28670,
1430625286786,53642,view,3597,
1430625289952,24446,view,25742,
1430625291479,46478,view,44650,
1430625296132,46478,addtocart,44650,
1430625296558,29034,view,28645,
1430625302824,48073,view,29208,
1430625307210,53642,view,30038,
1430625307952,73773,view,31087,
1430625310647,104801,view,33216,
1430625311087,53696,view,31802,
1430625314378,115530,view,45529,
1430625314785,187678,view,16818,
1430625325918,26293,view,4125,
1430625328958,85223,view,10517,
1430625333052,175457,view,47780,
1430625334237,186651,view,2545,
1430625336530,169321,view,4059,
1430625341095,140094,view,21816,
1430625342270,80725,view,27483,
1430625342870,91710,view,10079,
1430625345344,80725,view,27483,
1430625346162,56942,view,29135,
1430625352682,171019,view,14265,
1430625357135,80725,view,27483,
1430625358755,91710,view,8224,
1430625361179,42237,view,20352,
1430625366743,26293,view,13849,
1430625367877,51601,view,10079,
1430625369523,40797,view,36593,
1430625372236,171019,view,18089,
1430625376662,66682,view,3415,
1430625384089,171019,view,18089,
1430625388178,26293,view,11457,
1430625392227,140094,view,8325,
1430625394985,84401,view,9785,
1430625397455,145355,view,3597,
1430625399962,83752,view,10221,
1430625413306,57877,view,40389,
1430625415043,117948,view,32237,
1430625420342,128620,view,17712,
1430625437847,88377,view,12766,
1430625442281,57792,view,47410,
1430625444181,180018,view,8378,
1430625444613,116053,view,20012,
1430625449774,4908,view,37667,
1430625449907,193729,view,5239,
1430625452811,117948,view,32237,
1430625470931,110454,view,6428,
1430625471197,34730,view,34323,
1430625476524,117948,view,17423,
1430625476792,88377,view,29013,
1430625479987,104821,view,19021,
1430625499634,42424,view,2161,
1430625505254,112779,view,34510,
1430625511705,141813,view,10021,
1430625522469,112779,view,34510,
1430625526854,146320,view,14210,
1430625528831,85729,addtocart,32828,
1430625531994,85729,addtocart,32828,
1430625532433,85729,addtocart,32828,
1430625534615,39059,view,16072,
1430625536711,175700,view,45124,
1430625537195,90191,view,12981,
1430625557165,190937,view,3183,
1430625559346,30528,view,6581,
1430625570462,74657,view,49404,
1430625571971,102582,view,37390,
1430625572878,41408,view,17916,
1430625574052,118760,view,15241,
1430625576737,8328,view,21140,
1430625576925,200637,view,33913,
1430625580789,171019,view,22700,
1430625582908,88377,view,12766,
1430625586107,197777,view,38516,
1430625586436,132317,view,46341,
1430625587969,182102,view,17719,
1430625589776,88377,view,16607,
1430625592114,82956,view,29114,
1430625595729,83752,view,37000,
1430625596468,31646,view,37554,
1430625602815,147905,view,2201,
1430625608867,34505,view,40922,
1430625610533,20396,view,682,
1430625612886,160727,view,24282,
1430625615264,83752,view,6210,
1430625621272,30528,view,6581,
1430625638782,164908,view,10338,
1430625640460,38483,view,5360,
1430625640561,166504,view,1008,
1430625644686,8594,view,26079,
1430625644842,83752,view,26073,
1430625645264,85066,view,10752,
1430625646269,91474,view,11025,
1430625651494,25965,view,1980,
1430625652041,88377,view,12766,
1430625654197,91710,view,10079,
1430625654288,34390,view,8416,
1430625655117,128680,view,23112,
1430625660351,96000,view,31647,
1430625660664,171019,view,48413,
1430625665432,88377,view,39349,
1430625667398,27736,view,34997,
1430625669322,164908,view,14801,
1430625676430,85066,view,30442,
1430625684324,180748,view,3996,
1430625686252,88377,view,12766,
1430625686283,166504,view,40568,
1430625689043,85066,view,10752,
1430625691517,88377,view,47550,
1430625692474,141906,view,19412,
1430625694103,41408,view,15101,
1430625695012,149315,view,32753,
1430625701776,27736,view,19536,
1430625702859,197015,view,8071,
1430625705938,88377,view,12766,
1430625707591,85729,transaction,32828,10942.0
1430625708047,95170,view,1945,
1430625708768,72834,view,49126,
1430625712400,102582,view,37390,
1430625718228,71201,view,17572,
1430625719030,41408,view,31923,
1430625722258,66682,view,3415,
1430625726993,187815,view,14047,
1430625727526,95170,view,10007,
1430625735381,88377,view,26308,
1430625738920,145797,view,29256,
1430625747330,27736,view,34997,
1430625750578,19264,view,29678,
1430625766227,173803,view,25076,
1430625768253,65327,view,45801,
1430625768700,83752,view,37000,
1430625774828,21922,view,45801,
1430625783506,29850,view,27418,
1430625786473,37200,view,4783,
1430625789152,79883,view,5612,
1430625790332,141018,view,88,
1430625791970,103544,view,42672,
1430625796538,113132,view,35223,
1430625798949,68435,view,6007,
1430625800984,83752,view,26073,
1430625802786,154657,view,39537,
1430625806196,115279,view,35820,
1430625807170,65327,view,14265,
1430625807923,66682,view,3415,
1430625815292,160727,view,24282,
1430625815780,147491,view,3163,
1430625819652,189836,view,3304,
1430625821105,83752,view,37000,
1430625823974,50367,view,21065,
1430625828579,165010,view,33913,
1430625831436,128620,addtocart,17712,
1430625831796,21922,view,14265,
1430625832218,80436,view,10528,
1430625834771,13424,view,5979,
1430625835997,20294,view,22273,
1430625837773,181479,view,17728,
1430625839213,3410,view,16961,
1430625840145,66682,addtocart,3415,
1430625854759,50030,view,18371,
1430625856076,11553,view,39035,
1430625857084,99603,view,42241,
1430625860322,57610,view,36387,
1430625860353,21922,view,14265,
1430625864548,40523,view,609,
1430625867433,202124,view,8465,
1430625867559,24803,view,1402,
1430625869925,141018,view,88,
1430625874122,29164,view,30478,
1430625874153,179010,view,34191,
1430625877245,112964,view,5338,
1430625882289,65327,view,45801,
1430625884436,145797,view,40491,
1430625885136,37103,view,7234,
1430625888341,31124,view,45354,
1430625896210,162216,view,14103,
1430625900693,24803,view,43614,
1430625902132,178034,view,39274,
1430625916628,182462,view,11971,
1430625922523,20294,view,22273,
1430625926194,51932,view,6416,
1430625931866,21922,view,45801,
1430625932904,182641,view,38918,
1430625941509,72834,view,49126,
1430625945325,200931,view,41377,
1430625946989,199166,view,5365,
1430625948709,74245,view,23936,
1430625954281,139451,view,37916,
1430625955875,173914,view,25262,
1430625956757,166504,view,1008,
1430625957790,201180,view,3304,
1430625959751,145797,view,29256,
1430625964201,12316,view,6579,
1430625964440,61263,view,3325,
1430625967630,41408,view,15101,
1430625967880,192454,view,21856,
1430625968357,199166,view,5365,
1430625974445,2603,view,15948,
1430625981085,200931,view,44726,
1430625981713,23835,view,7227,
1430625985369,166504,view,40568,
1430625987890,14758,view,46272,
1430625988603,199080,view,48923,
1430625994248,83752,view,26073,
1430625997422,41408,view,29780,
1430625999242,127688,view,49120,
1430626002745,107640,view,39552,
1430626014004,145687,view,30532,
1430626014265,137583,view,37420,
1430626017496,145687,view,33540,
1430626022039,200931,view,11460,
1430626026802,48659,view,44771,
1430626033739,146386,view,47306,
1430626047604,166437,view,12849,
1430626054014,127688,view,17762,
1430626057874,200805,view,49465,
1430626058961,128620,transaction,17712,6173.0
1430626059683,182673,view,43218,
1430626059732,183292,view,32079,
1430626070181,89251,view,17286,
1430626075770,117268,view,2369,
1430626076260,186611,view,40422,
1430626077702,181521,view,35803,
1430626081204,74657,view,22580,
1430626083475,86670,view,6652,
1430626088424,27813,view,34608,
1430626090618,168223,view,43061,
1430626091947,97919,view,17337,
1430626092948,166504,view,44854,
1430626094581,21082,view,40674,
1430626100295,181521,view,37404,
1430626100404,40267,view,48385,
1430626102829,94507,view,33809,
1430626106280,1504,view,20792,
1430626111802,154448,view,49143,
1430626114778,168627,view,45548,
1430626120248,162443,view,45730,
1430626122180,128824,view,33329,
1430626128998,94644,view,4974,
1430626129715,118956,view,37955,
1430626130641,64684,view,42214,
1430626135174,14189,view,32617,
1430626136821,179010,view,34191,
1430626139979,139026,view,32495,
1430626139995,102390,view,31939,
1430626141199,144954,view,38061,
1430626145532,73828,view,49126,
1430626147810,55183,view,6963,
1430626161849,173856,view,29003,
1430626163331,40267,view,11926,
1430626163746,117473,view,28902,
1430626173660,122231,view,27097,
1430626178837,172199,view,1703,
1430626179353,168627,view,13102,
1430626188354,110715,view,33816,
1430626190961,11581,view,17693,
1430626193608,40267,view,48385,
1430626198011,79883,view,20132,
1430626204861,192454,view,49130,
1430626205822,25436,view,20864,
1430626206094,64684,view,28335,
1430626212823,117473,view,24976,
1430626216316,16974,view,19467,
1430626217228,14189,view,48301,
1430626221707,73828,view,49126,
1430626225497,68344,view,3993,
1430626233052,204300,view,14719,
1430626236073,66682,view,3415,
1430626238778,168223,view,7904,
1430626239526,64684,view,33706,
1430626243870,64684,addtocart,33706,
1430626253813,4359,view,20526,
1430626263554,16182,view,30127,
1430626265805,143371,view,26816,
1430626274655,200805,view,49465,
1430626279426,200653,view,37878,
1430626287686,117473,view,39983,
1430626296749,70456,view,1831,
1430626296813,103404,view,42491,
1430626296920,156863,view,26242,
1430626302903,204891,view,49378,
1430626304320,40267,view,32768,
1430626305995,14189,view,25547,
1430626306667,180863,view,25737,
1430626314407,168627,view,9770,
1430626320365,27971,view,36237,
1430626328094,29657,view,31898,
1430626337250,115530,view,7072,
1430626337703,42819,view,5226,
1430626339772,171074,view,2607,
1430626343041,70456,view,38263,
1430626343531,37200,view,31721,
1430626352154,195614,view,17799,
1430626354496,104561,view,28748,
1430626360510,38483,addtocart,15364,
1430626363159,83961,view,23554,
1430626366541,168627,view,42238,
1430626366900,192074,view,23759,
1430626367260,80452,view,23875,
1430626379289,196284,view,27518,
1430626385455,100245,view,13741,
1430626386536,97919,view,42177,
1430626387463,193387,view,28122,
1430626390041,55171,view,47978,
1430626394009,45086,view,9171,
1430626395282,83961,view,6877,
1430626396033,142648,view,2607,
1430626396769,104561,view,27564,
1430626398540,75438,view,33613,
1430626400404,203873,view,21555,
1430626410302,83961,view,9094,
1430626413815,155322,view,26745,
1430626416042,74657,view,22580,
1430626416089,170757,view,28000,
1430626417798,29986,view,36532,
1430626426081,131730,view,34856,
1430626426916,14189,view,37221,
1430626430266,83961,view,35983,
1430626431423,74657,view,22580,
1430626432696,142648,view,7870,
1430626432977,103404,view,27798,
1430626447051,168627,view,26721,
1430626449173,200653,view,16,
1430626461836,97919,view,46423,
1430626462403,164860,view,40319,
1430626471561,79956,view,38050,
1430626473283,165010,view,33913,
1430626478558,83961,view,29927,
1430626482756,27736,view,34997,
1430626494705,159356,view,39064,
1430626498825,1555,view,11025,
1430626501249,123884,view,37128,
1430626501343,14189,view,35029,
1430626505463,97919,view,17947,
1430626507466,167030,view,23016,
1430626508936,196284,view,27518,
1430626512649,106878,view,37868,
1430626514761,109604,view,923,
1430626515222,126440,view,39683,
1430626516932,53318,view,983,
1430626521259,123884,view,44707,
1430626522881,40267,view,11926,
1430626526012,131730,view,41836,
1430626532911,194679,view,35422,
1430626534561,198043,view,20738,
1430626534592,115530,view,48731,
1430626539344,166504,view,8345,
1430626540035,205313,view,33624,
1430626540300,24530,view,11256,
1430626543202,164860,view,40319,
1430626548405,168627,view,19525,
1430626550503,9684,view,9839,
1430626552620,48986,view,26669,
1430626556775,169955,view,35329,
1430626563081,4813,view,12391,
1430626565181,25283,view,14317,
1430626573849,75712,view,41998,
1430626574381,51536,view,26209,
1430626580372,128765,view,3864,
1430626581451,168627,view,7465,
1430626584635,57939,view,31366,
1430626588061,168223,view,43516,
1430626591327,137440,view,22747,
1430626592680,65246,view,42930,
1430626595827,168627,view,25627,
1430626604282,163957,view,20625,
1430626617056,111801,view,29661,
1430626617952,14189,view,16469,
1430626620964,22230,view,39770,
1430626627747,99457,view,48475,
1430626633447,53558,view,29745,
1430626637829,30595,view,42724,
1430626641934,46891,view,27310,
1430626644178,29784,view,12698,
1430626646138,196780,view,23909,
1430626651812,22747,view,20351,
1430626652749,176432,view,19067,
1430626653312,25283,view,14317,
1430626655649,53719,view,151,
1430626663209,14189,view,36105,
1430626665135,57750,view,25261,
1430626673115,49520,view,8572,
1430626678282,38483,view,41366,
1430626680284,168241,view,19342,
1430626684032,168627,view,740,
1430626686838,26783,view,16525,
1430626695011,168241,view,14508,
1430626697061,198043,addtocart,31531,
1430626703809,157268,view,17713,
1430626708272,172199,view,1703,
1430626711726,168627,view,35333,
1430626715833,23588,view,46663,
1430626716730,638,view,20003,
1430626717340,189868,view,1111,
1430626719581,131730,view,49579,
1430626721416,98866,view,3170,
1430626725117,168627,view,22102,
1430626725599,200653,view,31048,
1430626726961,168241,view,14508,
1430626729879,168241,view,19342,
1430626742130,50425,view,24546,
1430626743023,94079,view,656,
1430626745894,118956,view,37955,
1430626762477,99012,view,11649,
1430626762964,94079,view,48564,
1430626772398,180543,view,30416,
1430626775738,190289,view,24773,
1430626776021,32047,view,10598,
1430626787140,97919,view,17986,
1430626787845,32047,view,37967,
1430626792149,183759,view,834,
1430626792149,105605,view,35245,
1430626795205,64609,view,11851,
1430626797501,200653,view,671,
1430626805083,168223,view,30646,
1430626806618,935,view,17709,
1430626807245,14043,view,45540,
1430626809426,109588,view,40943,
1430626810829,36785,view,14673,
1430626825142,14043,view,27091,
1430626826099,173436,view,14970,
1430626826740,183768,view,39895,
1430626827030,169002,view,43808,
1430626832768,89170,view,30609,
1430626834017,112382,view,595,
1430626839461,26630,view,20824,
1430626840743,103106,view,47061,
1430626840814,23773,view,14694,
1430626842618,56991,view,44886,
1430626846986,168627,view,28120,
1430626847571,112796,view,5891,
1430626851283,89757,view,48380,
1430626853145,100245,view,13741,
1430626853474,14043,view,9638,
1430626854049,66723,view,44332,
1430626854850,189868,view,20599,
1430626857628,138402,view,15392,
1430626858977,109534,view,19104,
1430626860544,60931,view,27789,
1430626860851,162783,view,27999,
1430626861227,74657,view,39508,
1430626866215,200653,view,16,
1430626867482,191907,view,14849,
1430626869642,191907,view,8156,
1430626877213,168223,view,26067,
1430626881018,115507,view,24686,
1430626893528,125137,view,44332,
